x,y,z,t,m82.33401232,-423.05672495,11.43349548,193,1092
80.47378856,-422.80148025,11.98090048,194,798
80.53966525,-422.56535068,11.96755552,196,1305
80.48758799,-422.42461029,11.78266877,192,1047
80.54357606,-422.83152134,11.73167218,192,1104
80.15578632,-422.13847570,11.86419427,190,814
80.02228462,-422.26687047,11.78300902,200,1398
79.73644828,-422.31372904,12.35338663,194,1853
79.66009985,-422.22809650,12.53580143,197,1528
80.04690400,-422.36325350,12.32716666,197,1331
79.73440854,-422.85209546,12.32584303,195,1303
79.90683054,-422.83622395,12.15052752,195,1234
80.04934850,-422.61262906,12.03992844,196,952
80.07828212,-422.55098724,11.89279994,192,1426
79.90581858,-422.57687960,11.97143671,196,1864
79.82441584,-422.78999411,11.95549712,194,1025
79.68042282,-422.77545363,12.02602955,191,1127
79.23683363,-422.55877646,12.43162340,191,1181
79.56099134,-422.08201794,12.09144487,196,1676
78.68969808,-422.26891103,11.93686421,192,86
78.64573861,-422.20602152,11.80898796,193,613
78.69510027,-422.08678701,12.36423243,190,873
79.87592689,-423.68488888,11.91101208,192,1186
79.86163384,-423.77776903,12.11172140,190,1052
79.91879806,-423.38501925,11.86413386,191,1540
79.82404499,-423.30253378,11.86974120,197,1441
79.79383923,-423.10389608,11.92748424,195,1716
79.71794840,-423.00132654,12.19311521,194,1079
79.74812236,-422.96252401,12.01210764,193,561
79.75731030,-422.86271470,11.77135763,193,673
79.79398322,-423.08392904,11.89345811,190,146
79.50612537,-423.01403449,12.00828707,190,983
79.63597737,-423.00581537,12.62713650,193,1097
80.03673283,-422.94162187,12.38169572,193,1038
79.88180422,-423.02619631,12.28994461,194,1006
79.93532392,-423.24332641,12.39571133,191,980
79.90436511,-423.38222414,12.53251178,191,940
80.04585043,-423.37427215,12.29684315,190,970
79.76136183,-423.66438566,12.29432443,193,1179
79.61797171,-423.54491721,13.12570457,190,1113
79.98888025,-423.17893577,12.86679127,193,1211
79.98653853,-423.27579977,12.98279549,203,1658
79.38657715,-423.38645950,13.25247618,190,794
79.43497212,-422.75083367,13.13189493,199,1047
79.73627699,-422.39867837,12.84828327,192,1325
67.67197250,-425.69227598,23.34759915,118,194
83.98095305,-415.49308114,30.95695632,36,1228
84.73313259,-415.57836537,30.13917081,34,751
84.64817551,-415.86643905,30.12103492,36,1129
85.04746984,-415.77822472,30.19137389,36,1372
84.76880754,-415.57793128,31.12365855,39,1299
84.53651671,-416.36921671,30.98696249,35,1721
79.15777251,-421.56613316,11.93468512,190,666
80.74000747,-420.19135563,11.97364830,200,1313
80.51893414,-420.59103053,12.23071325,196,1573
80.15919760,-419.79313437,12.66485902,195,1407
80.57652142,-420.98140812,9.96307790,194,102
81.27027437,-421.82411769,11.55638569,193,1321
80.35515230,-421.59030455,11.07558064,195,589
79.70553727,-421.25074609,11.53677799,195,1257
79.53911786,-421.63701468,11.50306751,191,1064
81.99305637,-420.55207244,8.49156683,192,117
82.29947364,-415.11352354,2.31244108,6,838
82.10274257,-415.79384842,2.88761978,6,1777
83.53430189,-415.15073476,3.05353955,6,1389
84.08757839,-415.48390586,2.64058543,6,1401
85.45083476,-416.89321048,2.52136521,6,1210
83.19818391,-417.78346727,2.03970369,7,1072
83.36029263,-417.71085453,2.87488058,6,1604
83.54380992,-417.95395910,2.68921141,7,1095
83.90197833,-417.56457142,1.73375706,6,1295
83.83582298,-417.85612722,0.98555230,6,1294
83.75341990,-417.18547759,1.20874294,6,1297
83.93973679,-417.27206520,1.59291072,6,1469
83.50091843,-417.48277529,1.93980839,6,805
83.53685155,-417.23364895,1.83204291,6,1591
83.59264867,-417.08164443,1.95137586,7,1172
83.46555686,-417.15861258,1.63693429,7,993
83.34244446,-417.41040560,1.20342532,6,1248
82.47368206,-417.46601640,1.70202292,6,1036
83.90198699,-416.30387712,1.84202506,6,1558
83.25585251,-417.23262776,0.66395745,5,872
80.58937521,-414.95752727,2.63135889,7,1239
81.72757551,-418.54317981,3.84644690,7,993
81.25511168,-418.64629759,3.26220823,6,991
83.69393848,-420.42233136,0.43061844,7,1660
83.59772924,-420.40549676,1.19897375,7,1326
82.85412038,-419.09405871,3.05897003,8,1532
83.47838610,-418.98289058,2.16857328,7,1013
83.87938414,-418.53905355,2.67525219,7,1155
82.67762513,-418.13967340,2.11117914,6,112
82.51896702,-418.74239428,0.78076619,6,984
83.24847676,-419.05044182,1.25785702,8,1244
83.85933219,-419.55345000,1.65719094,7,1049
83.54604065,-418.55767456,0.88300846,5,864
83.43866333,-418.55920304,0.46567156,5,1030
83.01368778,-418.51650343,1.94682277,8,949
84.37434463,-418.40570641,0.78330778,6,1795
84.75472149,-418.92001511,0.32367330,5,1109
83.99533615,-419.83374345,0.79829746,7,1438
84.99994987,-418.77019315,0.04840976,6,695
84.01064915,-419.59498551,2.16714492,7,1183
84.69363420,-419.95868835,2.79799688,6,1306
